min_sep,seed,n_closest,n_sim,elapsed_sec,analysis_type,exon_orders,n_exons,n_subjects,n_events,diameter_1d,diameter_3d,p_1d_size,p_3d_size,p_1d_joint,p_3d_joint,p_any_joint,p_hotspot_omnibus,significant_1d,significant_3d,significant_any,hotspot_class
5,20260903,10,1000,367.953918218613,HETDEL,6;7;8;9,4,43,43,3,9.22117879870951,0.313373253493014,0.313373253493014,0.858283433133733,0.858283433133733,0.858283433133733,0.858283433133733,False,False,False,Weak clustering evidence
5,20260903,10,1000,367.953918218613,HETDEL,7;8;9,3,41,41,2,9.22117879870951,0.249500998003992,0.249500998003992,0.766467065868264,0.766467065868264,0.766467065868264,0.766467065868264,False,False,False,Weak clustering evidence
5,20260903,10,1000,367.953918218613,HETDEL,6;7,2,43,43,1,4.75173994546044,0.313373253493014,0.231536926147705,0.858283433133733,0.748502994011976,0.748502994011976,0.748502994011976,False,False,False,Weak clustering evidence
5,20260903,10,1000,367.953918218613,HETDEL,7;8,2,41,41,1,4.84404166144632,0.24750499001996,0.19560878243513,0.766467065868264,0.668662674650699,0.668662674650699,0.668662674650699,False,False,False,Weak clustering evidence
5,20260903,10,1000,367.953918218613,HETDEL,8;9,2,39,39,1,5.24482666905714,0.193612774451098,0.193612774451098,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,False,False,False,Weak clustering evidence
5,20260903,10,1000,367.953918218613,HETDEL,1;2,2,61,62,1,5.23118616093423,0.339321357285429,0.119760479041916,0.904191616766467,0.351297405189621,0.351297405189621,0.351297405189621,False,False,False,Weak clustering evidence
5,20260903,10,1000,367.953918218613,HETDEL,3;4;5,3,71,73,2,6.61099838279165,0.0578842315369262,0.0578842315369262,0.063872255489022,0.063872255489022,0.063872255489022,0.063872255489022,False,False,False,Weak clustering evidence
5,20260903,10,1000,367.953918218613,HETDEL,3;5,2,71,73,2,4.73759090455041,0.0578842315369262,0.029940119760479,0.063872255489022,0.0479041916167665,0.0479041916167665,0.0479041916167665,False,True,True,Nonlocal 3D-specific exon CNA hotspot
5,20260903,10,1000,367.953918218613,HETDEL,1;2;3;4;5,5,77,83,4,16.3460643982555,0.0199600798403194,0.0199600798403194,0.0179640718562874,0.0179640718562874,0.0179640718562874,0.0179640718562874,True,True,True,Exon-local CNA hotspot also compact in structure
5,20260903,10,1000,367.953918218613,HETDEL,3;4,2,71,73,1,6.61099838279165,0.0019960079840319,0.0578842315369262,0.0039920159680638,0.063872255489022,0.0039920159680638,0.0039920159680638,True,False,True,Exon-order hotspot without independent 3D enrichment
5,20260903,10,1000,367.953918218613,HETDEL,1;2;3;4,4,77,83,3,16.3460643982555,0.0019960079840319,0.0199600798403194,0.0039920159680638,0.0179640718562874,0.0039920159680638,0.0039920159680638,True,True,True,Exon-local CNA hotspot also compact in structure
5,20260903,10,1000,367.953918218613,GAIN,7,1,4,4,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
5,20260903,10,1000,367.953918218613,GAIN,6,1,3,3,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
5,20260903,10,1000,367.953918218613,GAIN,4,1,3,3,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
5,20260903,10,1000,367.953918218613,GAIN,5,1,3,3,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
5,20260903,10,1000,367.953918218613,GAIN,9,1,3,3,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
5,20260903,10,1000,367.953918218613,GAIN,8,1,3,3,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
5,20260903,10,1000,367.953918218613,GAIN,8;9,2,3,3,1,5.24482666905714,0.992015968063872,0.992015968063872,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
5,20260903,10,1000,367.953918218613,GAIN,3;4,2,3,3,1,6.61099838279165,0.992015968063872,0.992015968063872,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
5,20260903,10,1000,367.953918218613,GAIN,3;4;5,3,3,3,2,6.61099838279165,0.992015968063872,0.992015968063872,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
5,20260903,10,1000,367.953918218613,GAIN,6;7;8;9,4,4,4,3,9.22117879870951,0.952095808383233,0.944111776447106,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
5,20260903,10,1000,367.953918218613,GAIN,7;8;9,3,4,4,2,9.22117879870951,0.93812375249501,0.944111776447106,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
5,20260903,10,1000,367.953918218613,GAIN,1;2;3;4,4,4,5,3,16.3460643982555,0.952095808383233,0.958083832335329,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
5,20260903,10,1000,367.953918218613,GAIN,1;2;3;4;5,5,4,5,4,16.3460643982555,0.958083832335329,0.958083832335329,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
5,20260903,10,1000,367.953918218613,GAIN,1;2;3;4;5;6;7;8;9,9,6,7,8,28.8115114211029,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
5,20260903,10,1000,367.953918218613,GAIN,1,1,2,2,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
5,20260903,10,1000,367.953918218613,GAIN,3,1,2,2,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
5,20260903,10,1000,367.953918218613,GAIN,5;6,2,4,4,1,5.34016858824712,0.932135728542914,0.934131736526946,0.996007984031936,0.996007984031936,0.996007984031936,0.996007984031936,False,False,False,Weak clustering evidence
5,20260903,10,1000,367.953918218613,GAIN,7;8,2,4,4,1,4.84404166144632,0.932135728542914,0.908183632734531,0.996007984031936,0.99001996007984,0.99001996007984,0.99001996007984,False,False,False,Weak clustering evidence
5,20260903,10,1000,367.953918218613,GAIN,1;2,2,2,3,1,5.23118616093423,0.980039920159681,0.980039920159681,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
5,20260903,10,1000,367.953918218613,GAIN,3;5,2,3,3,2,4.73759090455041,0.992015968063872,0.986027944111776,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
5,20260903,10,1000,367.953918218613,GAIN,6;7,2,4,4,1,4.75173994546044,0.932135728542914,0.900199600798403,0.996007984031936,0.988023952095808,0.988023952095808,0.988023952095808,False,False,False,Weak clustering evidence
5,20260903,10,1000,367.953918218613,GAIN,5;6;7;8;9,5,5,5,4,10.9439491443034,0.898203592814371,0.766467065868264,0.988023952095808,0.834331337325349,0.834331337325349,0.834331337325349,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,ALL_CNA,3,1,81,81,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
10,20260903,10,1000,446.55274105072,ALL_CNA,4,1,78,78,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
10,20260903,10,1000,446.55274105072,ALL_CNA,5,1,78,78,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
10,20260903,10,1000,446.55274105072,ALL_CNA,6,1,60,60,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
10,20260903,10,1000,446.55274105072,ALL_CNA,7,1,59,59,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
10,20260903,10,1000,446.55274105072,ALL_CNA,8,1,56,56,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
10,20260903,10,1000,446.55274105072,ALL_CNA,9,1,56,56,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
10,20260903,10,1000,446.55274105072,ALL_CNA,1;2;3;4;5;6;7;8;9,9,104,130,8,28.8115114211029,,,,,,,False,False,False,Multi-exon compactness not testable: invariant null
10,20260903,10,1000,446.55274105072,ALL_CNA,7;8,2,59,59,1,4.89692143681749,0.201596806387226,0.13373253493014,0.818363273453094,0.608782435129741,0.608782435129741,0.608782435129741,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,ALL_CNA,6;7,2,61,61,1,4.75173994546044,0.209580838323353,0.153692614770459,0.852295409181637,0.74251497005988,0.74251497005988,0.74251497005988,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,ALL_CNA,7;8;9,3,59,60,2,9.22117879870951,0.201596806387226,0.201596806387226,0.818363273453094,0.818363273453094,0.818363273453094,0.818363273453094,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,ALL_CNA,6;7;8;9,4,61,62,3,9.22117879870951,0.211576846307385,0.211576846307385,0.852295409181637,0.852295409181637,0.852295409181637,0.852295409181637,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,ALL_CNA,5;6,2,79,85,1,5.57191681380018,0.393213572854291,0.373253493013972,0.992015968063872,0.992015968063872,0.992015968063872,0.992015968063872,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,ALL_CNA,5;6;7;8;9,5,80,87,4,10.9439491443034,0.467065868263473,0.467065868263473,0.994011976047904,0.994011976047904,0.994011976047904,0.994011976047904,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,ALL_CNA,1,1,23,23,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
10,20260903,10,1000,446.55274105072,ALL_CNA,2,1,83,83,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
10,20260903,10,1000,446.55274105072,HOMDEL,9,1,15,15,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
10,20260903,10,1000,446.55274105072,ALL_CNA,3;5,2,95,107,2,4.73759090455041,0.0099800399201596,0.0019960079840319,0.0199600798403194,0.0119760479041916,0.0119760479041916,0.0119760479041916,True,True,True,Exon-local CNA hotspot also compact in structure
10,20260903,10,1000,446.55274105072,ALL_CNA,3;4,2,95,107,1,6.64457565999414,0.0019960079840319,0.0099800399201596,0.0119760479041916,0.0199600798403194,0.0119760479041916,0.0119760479041916,True,True,True,Exon-local CNA hotspot also compact in structure
10,20260903,10,1000,446.55274105072,ALL_CNA,1;2;3;4,4,102,121,3,16.3460643982555,0.0019960079840319,0.0059880239520958,0.0119760479041916,0.0199600798403194,0.0119760479041916,0.0119760479041916,True,True,True,Exon-local CNA hotspot also compact in structure
10,20260903,10,1000,446.55274105072,ALL_CNA,3;4;5,3,95,107,2,6.64457565999414,0.0099800399201596,0.0099800399201596,0.0199600798403194,0.0199600798403194,0.0199600798403194,0.0199600798403194,True,True,True,Exon-local CNA hotspot also compact in structure
10,20260903,10,1000,446.55274105072,ALL_CNA,1;2;3;4;5,5,102,121,4,16.3460643982555,0.0059880239520958,0.0059880239520958,0.0199600798403194,0.0199600798403194,0.0199600798403194,0.0199600798403194,True,True,True,Exon-local CNA hotspot also compact in structure
10,20260903,10,1000,446.55274105072,ALL_CNA,1;2,2,89,92,1,5.5946553758111,0.0279441117764471,0.125748502994012,0.0778443113772455,0.413173652694611,0.0778443113772455,0.0778443113772455,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,ALL_CNA,8;9,2,56,57,1,5.24482666905714,0.129740518962076,0.129740518962076,0.524950099800399,0.524950099800399,0.524950099800399,0.524950099800399,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,HOMDEL,1,1,3,3,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
10,20260903,10,1000,446.55274105072,GAIN,6,1,3,3,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
10,20260903,10,1000,446.55274105072,GAIN,5;6,2,4,4,1,5.57191681380018,0.932135728542914,0.930139720558882,0.996007984031936,0.994011976047904,0.994011976047904,0.994011976047904,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,GAIN,3;5,2,3,3,2,4.73759090455041,0.992015968063872,0.986027944111776,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,GAIN,8;9,2,3,3,1,5.24482666905714,0.992015968063872,0.988023952095808,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,GAIN,1;2,2,2,3,1,5.5946553758111,0.980039920159681,0.980039920159681,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,GAIN,3;4,2,3,3,1,6.64457565999414,0.992015968063872,0.992015968063872,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,GAIN,3;4;5,3,3,3,2,6.64457565999414,0.992015968063872,0.992015968063872,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,GAIN,6;7;8;9,4,4,4,3,9.22117879870951,0.952095808383233,0.944111776447106,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,GAIN,7;8;9,3,4,4,2,9.22117879870951,0.93812375249501,0.944111776447106,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,GAIN,5;6;7;8;9,5,5,5,4,10.9439491443034,0.898203592814371,0.766467065868264,0.988023952095808,0.834331337325349,0.834331337325349,0.834331337325349,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,GAIN,6;7,2,4,4,1,4.75173994546044,0.932135728542914,0.900199600798403,0.996007984031936,0.988023952095808,0.988023952095808,0.988023952095808,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,GAIN,7;8,2,4,4,1,4.89692143681749,0.932135728542914,0.908183632734531,0.996007984031936,0.99001996007984,0.99001996007984,0.99001996007984,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,HOMDEL,6;7,2,14,14,1,4.75173994546044,0.393213572854291,0.325349301397206,0.944111776447106,0.87624750499002,0.87624750499002,0.87624750499002,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,HOMDEL,7;8,2,14,14,1,4.89692143681749,0.393213572854291,0.337325349301397,0.944111776447106,0.892215568862275,0.892215568862275,0.892215568862275,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,HOMDEL,8;9,2,15,15,1,5.24482666905714,0.429141716566866,0.421157684630739,0.944111776447106,0.944111776447106,0.944111776447106,0.944111776447106,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,HOMDEL,6;7;8;9,4,15,15,3,9.22117879870951,0.439121756487026,0.439121756487026,0.944111776447106,0.944111776447106,0.944111776447106,0.944111776447106,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,HOMDEL,7;8;9,3,15,15,2,9.22117879870951,0.439121756487026,0.439121756487026,0.944111776447106,0.944111776447106,0.944111776447106,0.944111776447106,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,HOMDEL,5;6,2,19,20,1,5.57191681380018,0.746506986027944,0.728542914171657,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,HOMDEL,5;6;7;8;9,5,20,21,4,10.9439491443034,0.832335329341317,0.832335329341317,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,HOMDEL,1;2;3;4;5;6;7;8;9,9,34,35,8,28.8115114211029,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,HETDEL,9,1,38,38,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
10,20260903,10,1000,446.55274105072,HETDEL,1;2;3;4;5;6;7;8;9,9,81,88,8,28.8115114211029,,,,,,,False,False,False,Multi-exon compactness not testable: invariant null
10,20260903,10,1000,446.55274105072,HOMDEL,3;4,2,31,31,1,6.64457565999414,0.0059880239520958,0.0279441117764471,0.0219560878243513,0.0698602794411178,0.0219560878243513,0.0219560878243513,True,False,True,Exon-order hotspot without independent 3D enrichment
10,20260903,10,1000,446.55274105072,HOMDEL,3;5,2,31,31,2,4.73759090455041,0.0279441117764471,0.0139720558882236,0.0698602794411178,0.0339321357285429,0.0339321357285429,0.0339321357285429,False,True,True,Nonlocal 3D-specific exon CNA hotspot
10,20260903,10,1000,446.55274105072,HOMDEL,1;2;3;4,4,33,33,3,16.3460643982555,0.0139720558882236,0.0578842315369262,0.0339321357285429,0.0998003992015968,0.0339321357285429,0.0339321357285429,True,False,True,Exon-order hotspot without independent 3D enrichment
10,20260903,10,1000,446.55274105072,HOMDEL,3;4;5,3,31,31,2,6.64457565999414,0.0279441117764471,0.0279441117764471,0.0698602794411178,0.0698602794411178,0.0698602794411178,0.0698602794411178,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,HOMDEL,1;2;3;4;5,5,33,33,4,16.3460643982555,0.0578842315369262,0.0578842315369262,0.0998003992015968,0.0998003992015968,0.0998003992015968,0.0998003992015968,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,HOMDEL,1;2,2,27,27,1,5.5946553758111,0.159680638722555,0.207584830339321,0.281437125748503,0.413173652694611,0.281437125748503,0.281437125748503,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,HETDEL,1,1,18,18,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
10,20260903,10,1000,446.55274105072,HETDEL,2,1,56,56,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
10,20260903,10,1000,446.55274105072,HETDEL,3,1,54,54,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
10,20260903,10,1000,446.55274105072,HETDEL,4,1,56,56,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
10,20260903,10,1000,446.55274105072,GAIN,7,1,4,4,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
10,20260903,10,1000,446.55274105072,GAIN,8,1,3,3,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
10,20260903,10,1000,446.55274105072,GAIN,9,1,3,3,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
10,20260903,10,1000,446.55274105072,HETDEL,1;2;3;4,4,77,83,3,16.3460643982555,0.0019960079840319,0.0199600798403194,0.0039920159680638,0.0179640718562874,0.0039920159680638,0.0039920159680638,True,True,True,Exon-local CNA hotspot also compact in structure
10,20260903,10,1000,446.55274105072,HETDEL,3;4,2,71,73,1,6.64457565999414,0.0019960079840319,0.0578842315369262,0.0039920159680638,0.063872255489022,0.0039920159680638,0.0039920159680638,True,False,True,Exon-order hotspot without independent 3D enrichment
10,20260903,10,1000,446.55274105072,HETDEL,1;2;3;4;5,5,77,83,4,16.3460643982555,0.0199600798403194,0.0199600798403194,0.0179640718562874,0.0179640718562874,0.0179640718562874,0.0179640718562874,True,True,True,Exon-local CNA hotspot also compact in structure
10,20260903,10,1000,446.55274105072,HETDEL,3;5,2,71,73,2,4.73759090455041,0.0578842315369262,0.029940119760479,0.063872255489022,0.0479041916167665,0.0479041916167665,0.0479041916167665,False,True,True,Nonlocal 3D-specific exon CNA hotspot
10,20260903,10,1000,446.55274105072,HETDEL,3;4;5,3,71,73,2,6.64457565999414,0.0578842315369262,0.0578842315369262,0.063872255489022,0.063872255489022,0.063872255489022,0.063872255489022,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,GAIN,1;2;3;4,4,4,5,3,16.3460643982555,0.952095808383233,0.958083832335329,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,GAIN,1;2;3;4;5,5,4,5,4,16.3460643982555,0.958083832335329,0.958083832335329,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,GAIN,1;2;3;4;5;6;7;8;9,9,6,7,8,28.8115114211029,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,GAIN,1,1,2,2,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
10,20260903,10,1000,446.55274105072,GAIN,3,1,2,2,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
10,20260903,10,1000,446.55274105072,GAIN,4,1,3,3,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
10,20260903,10,1000,446.55274105072,GAIN,5,1,3,3,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
10,20260903,10,1000,446.55274105072,HOMDEL,2,1,26,26,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
10,20260903,10,1000,446.55274105072,HOMDEL,3,1,25,25,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
10,20260903,10,1000,446.55274105072,HOMDEL,4,1,19,19,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
10,20260903,10,1000,446.55274105072,HOMDEL,5,1,19,19,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
10,20260903,10,1000,446.55274105072,HOMDEL,6,1,14,14,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
10,20260903,10,1000,446.55274105072,HOMDEL,7,1,14,14,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
10,20260903,10,1000,446.55274105072,HOMDEL,8,1,14,14,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
10,20260903,10,1000,446.55274105072,HETDEL,5,1,56,56,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
10,20260903,10,1000,446.55274105072,HETDEL,6,1,43,43,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
10,20260903,10,1000,446.55274105072,HETDEL,7,1,41,41,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
10,20260903,10,1000,446.55274105072,HETDEL,8,1,39,39,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
10,20260903,10,1000,446.55274105072,HETDEL,8;9,2,39,39,1,5.24482666905714,0.193612774451098,0.18562874251497,0.666666666666667,0.55688622754491,0.55688622754491,0.55688622754491,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,HETDEL,7;8,2,41,41,1,4.89692143681749,0.24750499001996,0.19560878243513,0.766467065868264,0.668662674650699,0.668662674650699,0.668662674650699,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,HETDEL,6;7,2,43,43,1,4.75173994546044,0.313373253493014,0.231536926147705,0.858283433133733,0.748502994011976,0.748502994011976,0.748502994011976,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,HETDEL,7;8;9,3,41,41,2,9.22117879870951,0.249500998003992,0.249500998003992,0.766467065868264,0.766467065868264,0.766467065868264,0.766467065868264,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,HETDEL,1;2,2,61,62,1,5.5946553758111,0.339321357285429,0.25748502994012,0.904191616766467,0.796407185628742,0.796407185628742,0.796407185628742,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,HETDEL,6;7;8;9,4,43,43,3,9.22117879870951,0.313373253493014,0.313373253493014,0.858283433133733,0.858283433133733,0.858283433133733,0.858283433133733,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,HETDEL,5;6,2,60,61,1,5.57191681380018,0.391217564870259,0.31936127744511,0.970059880239521,0.880239520958084,0.880239520958084,0.880239520958084,False,False,False,Weak clustering evidence
10,20260903,10,1000,446.55274105072,HETDEL,5;6;7;8;9,5,60,61,4,10.9439491443034,0.510978043912176,0.50499001996008,0.984031936127745,0.984031936127745,0.984031936127745,0.984031936127745,False,False,False,Weak clustering evidence
20,20260903,10,1000,361.155837535858,GAIN,6;7;8;9,4,4,4,3,9.22117879870951,0.956087824351297,0.958083832335329,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
20,20260903,10,1000,361.155837535858,GAIN,7;8;9,3,4,4,2,9.22117879870951,0.934131736526946,0.958083832335329,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
20,20260903,10,1000,361.155837535858,GAIN,1;2;3;5,4,4,5,4,9.52020038491143,0.962075848303393,0.960079840319361,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
20,20260903,10,1000,361.155837535858,GAIN,3;4,2,3,3,1,9.76375922859445,0.992015968063872,0.992015968063872,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
20,20260903,10,1000,361.155837535858,GAIN,5;6;7;8;9,5,5,5,4,10.9439491443034,0.904191616766467,0.87624750499002,0.988023952095808,0.988023952095808,0.988023952095808,0.988023952095808,False,False,False,Weak clustering evidence
20,20260903,10,1000,361.155837535858,GAIN,6;7,2,4,4,1,4.75173994546044,0.932135728542914,0.878243512974052,0.996007984031936,0.988023952095808,0.988023952095808,0.988023952095808,False,False,False,Weak clustering evidence
20,20260903,10,1000,361.155837535858,GAIN,7;8,2,4,4,1,5.48508804445911,0.932135728542914,0.926147704590818,0.996007984031936,0.994011976047904,0.994011976047904,0.994011976047904,False,False,False,Weak clustering evidence
20,20260903,10,1000,361.155837535858,GAIN,5;6,2,4,4,1,5.57191681380018,0.932135728542914,0.936127744510978,0.996007984031936,1.0,0.996007984031936,0.996007984031936,False,False,False,Weak clustering evidence
20,20260903,10,1000,361.155837535858,GAIN,3,1,2,2,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
20,20260903,10,1000,361.155837535858,GAIN,4,1,3,3,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
20,20260903,10,1000,361.155837535858,GAIN,5,1,3,3,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
20,20260903,10,1000,361.155837535858,GAIN,6,1,3,3,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
20,20260903,10,1000,361.155837535858,GAIN,2;5,2,3,3,3,4.82533605959239,0.992015968063872,0.986027944111776,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
20,20260903,10,1000,361.155837535858,GAIN,8;9,2,3,3,1,5.24482666905714,0.992015968063872,0.988023952095808,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
20,20260903,10,1000,361.155837535858,GAIN,1;2,2,2,3,1,6.18242282200342,0.980039920159681,0.980039920159681,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
20,20260903,10,1000,361.155837535858,GAIN,1;2;5,3,4,5,4,6.18242282200342,0.962075848303393,0.950099800399202,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
20,20260903,10,1000,361.155837535858,GAIN,1;2;3;4,4,4,5,3,16.3460643982555,0.956087824351297,0.962075848303393,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
20,20260903,10,1000,361.155837535858,GAIN,1;2;3;4;5,5,4,5,4,16.3460643982555,0.962075848303393,0.962075848303393,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
20,20260903,10,1000,361.155837535858,GAIN,1;2;3;4;5;6;7;8;9,9,6,7,8,28.8115114211029,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
20,20260903,10,1000,361.155837535858,GAIN,1,1,2,2,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
20,20260903,10,1000,361.155837535858,HOMDEL,9,1,15,15,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
20,20260903,10,1000,361.155837535858,ALL_CNA,1;2;3;4;5,5,102,121,4,16.3460643982555,0.0059880239520958,0.0059880239520958,0.0139720558882236,0.0139720558882236,0.0139720558882236,0.0139720558882236,True,True,True,Exon-local CNA hotspot also compact in structure
20,20260903,10,1000,361.155837535858,ALL_CNA,1;2,2,89,92,1,6.18242282200342,0.0279441117764471,0.217564870259481,0.105788423153693,0.906187624750499,0.105788423153693,0.105788423153693,False,False,False,Weak clustering evidence
20,20260903,10,1000,361.155837535858,ALL_CNA,8;9,2,56,57,1,5.24482666905714,0.129740518962076,0.129740518962076,0.499001996007984,0.499001996007984,0.499001996007984,0.499001996007984,False,False,False,Weak clustering evidence
